Origin,Origin_Pop,Destination,Destination_Pop,Travel_Time
KARISIMBI,518302,MONGBWALU,136572,28815.0
KATWA,424920,MONGBWALU,136572,16285.0
KAYNA,362851,MONGBWALU,136572,25054.0
KIBIRIZI,331604,MONGBWALU,136572,23952.0
KIBUA,104917,MONGBWALU,136572,39495.0
KILO,57244,MONGBWALU,136572,1817.0
KIROTSHE,452929,MONGBWALU,136572,31622.0
KITOYI,22000,MONGBWALU,136572,35200.0
KOMANDA,189251,MONGBWALU,136572,9921.0
KYONDO,222254,MONGBWALU,136572,19123.0
LAYBO,145111,MONGBWALU,136572,18135.0
LINGA,151032,MONGBWALU,136572,10698.0
LITA,131251,MONGBWALU,136572,8288.0
LOGO,246325,MONGBWALU,136572,10194.0
LOLWA,46878,MONGBWALU,136572,12621.0
LUBERO,274996,MONGBWALU,136572,20011.0
MABALAKO,192291,MONGBWALU,136572,25232.0
MAHAGI,178740,MONGBWALU,136572,16518.0
MAMBASA,98208,MONGBWALU,136572,15036.0
MANDIMA,141513,MONGBWALU,136572,20496.0
MANGALA,94886,MONGBWALU,136572,11283.0
MANGUREDJIPA,74827,MONGBWALU,136572,26540.0
MASEREKA,183527,MONGBWALU,136572,18733.0
MASISI,423301,MONGBWALU,136572,36065.0
MUSIENENE,257600,MONGBWALU,136572,19996.0
MUTWANGA,256179,MONGBWALU,136572,17651.0
MWESO,404625,MONGBWALU,136572,30650.0
NIA-NIA,73073,MONGBWALU,136572,25095.0
NIZI,145051,MONGBWALU,136572,4778.0
NYANKUNDE,100299,MONGBWALU,136572,2640.0
NYARAMBE,238825,MONGBWALU,136572,26920.0
NYIRAGONGO,635148,MONGBWALU,136572,28027.0
OICHA,347253,MONGBWALU,136572,12465.0
PINGA,156081,MONGBWALU,136572,29597.0
RETHY,205135,MONGBWALU,136572,10353.0
RIMBA,216446,MONGBWALU,136572,9940.0
RUTSHURU,293634,MONGBWALU,136572,25869.0
RWAMPARA,137286,MONGBWALU,136572,7261.0
RWANGUBA,268948,MONGBWALU,136572,26406.0
TCHOMIA,113035,MONGBWALU,136572,49305.0
VUHOVI,125530,MONGBWALU,136572,16046.0
WALIKALE,162523,MONGBWALU,136572,44071.0
ADI,165627,MUSIENENE,257600,39534.0
ADJA,129346,MUSIENENE,257600,33711.0
ALIMBONGO,227787,MUSIENENE,257600,9894.0
ANGUMU,168048,MUSIENENE,257600,27254.0
ARIWARA,206104,MUSIENENE,257600,34888.0
ARU,185456,MUSIENENE,257600,30228.0
AUNGBA,161978,MUSIENENE,257600,27466.0
BAMBO,156395,MUSIENENE,257600,13490.0
BAMBU-MINES,152322,MUSIENENE,257600,16929.0
BENI,395029,MUSIENENE,257600,6164.0
BIENA,122726,MUSIENENE,257600,5282.0
BINZA,190494,MUSIENENE,257600,14949.0
BIRAMBIZO,398438,MUSIENENE,257600,14925.0
BIRINGI,125472,MUSIENENE,257600,27614.0
BOGA,69412,MUSIENENE,257600,13178.0
BUNIA,274563,MUSIENENE,257600,15103.0
BUTEMBO,326616,MUSIENENE,257600,3731.0
DAMAS,119532,MUSIENENE,257600,21488.0
DRODRO,158491,MUSIENENE,257600,20381.0
FATAKI,131340,MUSIENENE,257600,19932.0
GETHY,191018,MUSIENENE,257600,16607.0
GOMA,260035,MUSIENENE,257600,15395.0
ITEBERO,183913,MUSIENENE,257600,31039.0
JIBA,140335,MUSIENENE,257600,21945.0
KALUNGUTA,206145,MUSIENENE,257600,6518.0
KAMANGO,109141,MUSIENENE,257600,9714.0
KAMBALA,126742,MUSIENENE,257600,21646.0
KARISIMBI,518302,MUSIENENE,257600,14971.0
KATWA,424920,MUSIENENE,257600,3711.0
KAYNA,362851,MUSIENENE,257600,11211.0
KIBIRIZI,331604,MUSIENENE,257600,10109.0
KIBUA,104917,MUSIENENE,257600,25651.0
KILO,57244,MUSIENENE,257600,18179.0
KIROTSHE,452929,MUSIENENE,257600,17779.0
KITOYI,22000,MUSIENENE,257600,21356.0
KOMANDA,189251,MUSIENENE,257600,10075.0
KYONDO,222254,MUSIENENE,257600,6320.0
LAYBO,145111,MUSIENENE,257600,36674.0
LINGA,151032,MUSIENENE,257600,22898.0
LITA,131251,MUSIENENE,257600,19358.0
LOGO,246325,MUSIENENE,257600,22394.0
LOLWA,46878,MUSIENENE,257600,16346.0
LUBERO,274996,MUSIENENE,257600,6167.0
MABALAKO,192291,MUSIENENE,257600,17047.0
MAHAGI,178740,MUSIENENE,257600,28717.0
MAMBASA,98208,MUSIENENE,257600,10601.0
MANDIMA,141513,MUSIENENE,257600,27108.0
MANGALA,94886,MUSIENENE,257600,25047.0
MANGUREDJIPA,74827,MUSIENENE,257600,11358.0
MASEREKA,183527,MUSIENENE,257600,4889.0
MASISI,423301,MUSIENENE,257600,22221.0
MONGBWALU,136572,MUSIENENE,257600,19996.0
MUTWANGA,256179,MUSIENENE,257600,9864.0
MWESO,404625,MUSIENENE,257600,16807.0
NIA-NIA,73073,MUSIENENE,257600,24725.0
NIZI,145051,MUSIENENE,257600,17209.0
NYANKUNDE,100299,MUSIENENE,257600,21179.0
NYARAMBE,238825,MUSIENENE,257600,39120.0
NYIRAGONGO,635148,MUSIENENE,257600,14183.0
OICHA,347253,MUSIENENE,257600,7531.0
PINGA,156081,MUSIENENE,257600,15753.0
RETHY,205135,MUSIENENE,257600,22553.0
RIMBA,216446,MUSIENENE,257600,22140.0
RUTSHURU,293634,MUSIENENE,257600,12025.0
RWAMPARA,137286,MUSIENENE,257600,18251.0
RWANGUBA,268948,MUSIENENE,257600,12562.0
TCHOMIA,113035,MUSIENENE,257600,49931.0
VUHOVI,125530,MUSIENENE,257600,3950.0
WALIKALE,162523,MUSIENENE,257600,30228.0
ADI,165627,MUTWANGA,256179,37189.0
ADJA,129346,MUTWANGA,256179,31366.0
ALIMBONGO,227787,MUTWANGA,256179,13606.0
ANGUMU,168048,MUTWANGA,256179,24909.0
ARIWARA,206104,MUTWANGA,256179,32543.0
ARU,185456,MUTWANGA,256179,27883.0
AUNGBA,161978,MUTWANGA,256179,25121.0
BAMBO,156395,MUTWANGA,256179,17201.0
BAMBU-MINES,152322,MUTWANGA,256179,14584.0
BENI,395029,MUTWANGA,256179,3700.0
BIENA,122726,MUTWANGA,256179,10332.0
BINZA,190494,MUTWANGA,256179,18661.0
BIRAMBIZO,398438,MUTWANGA,256179,18637.0
BIRINGI,125472,MUTWANGA,256179,25269.0
BOGA,69412,MUTWANGA,256179,10833.0
BUNIA,274563,MUTWANGA,256179,12759.0
BUTEMBO,326616,MUTWANGA,256179,6132.0
DAMAS,119532,MUTWANGA,256179,19143.0
DRODRO,158491,MUTWANGA,256179,18036.0
FATAKI,131340,MUTWANGA,256179,17587.0
GETHY,191018,MUTWANGA,256179,14262.0
GOMA,260035,MUTWANGA,256179,19107.0
ITEBERO,183913,MUTWANGA,256179,34750.0
JIBA,140335,MUTWANGA,256179,19600.0
KALUNGUTA,206145,MUTWANGA,256179,4358.0
KAMANGO,109141,MUTWANGA,256179,7369.0
KAMBALA,126742,MUTWANGA,256179,19301.0
KARISIMBI,518302,MUTWANGA,256179,18682.0
KATWA,424920,MUTWANGA,256179,6153.0
KAYNA,362851,MUTWANGA,256179,14922.0
KIBIRIZI,331604,MUTWANGA,256179,13820.0
KIBUA,104917,MUTWANGA,256179,29363.0
KILO,57244,MUTWANGA,256179,15834.0
KIROTSHE,452929,MUTWANGA,256179,21490.0
KITOYI,22000,MUTWANGA,256179,25068.0
KOMANDA,189251,MUTWANGA,256179,7730.0
KYONDO,222254,MUTWANGA,256179,8830.0
LAYBO,145111,MUTWANGA,256179,34329.0
LINGA,151032,MUTWANGA,256179,20553.0
LITA,131251,MUTWANGA,256179,17013.0
LOGO,246325,MUTWANGA,256179,20049.0
LOLWA,46878,MUTWANGA,256179,14001.0
LUBERO,274996,MUTWANGA,256179,9879.0
MABALAKO,192291,MUTWANGA,256179,15100.0
MAHAGI,178740,MUTWANGA,256179,26373.0
MAMBASA,98208,MUTWANGA,256179,8654.0
MANDIMA,141513,MUTWANGA,256179,24763.0
MANGALA,94886,MUTWANGA,256179,22702.0
MANGUREDJIPA,74827,MUTWANGA,256179,16408.0
MASEREKA,183527,MUTWANGA,256179,8601.0
MASISI,423301,MUTWANGA,256179,25932.0
MONGBWALU,136572,MUTWANGA,256179,17651.0
MUSIENENE,257600,MUTWANGA,256179,9864.0
MWESO,404625,MUTWANGA,256179,20518.0
NIA-NIA,73073,MUTWANGA,256179,22778.0
NIZI,145051,MUTWANGA,256179,14864.0
NYANKUNDE,100299,MUTWANGA,256179,18834.0
NYARAMBE,238825,MUTWANGA,256179,36775.0
NYIRAGONGO,635148,MUTWANGA,256179,17895.0
OICHA,347253,MUTWANGA,256179,5186.0
PINGA,156081,MUTWANGA,256179,19464.0
RETHY,205135,MUTWANGA,256179,20208.0
RIMBA,216446,MUTWANGA,256179,19795.0
RUTSHURU,293634,MUTWANGA,256179,15736.0
RWAMPARA,137286,MUTWANGA,256179,15906.0
RWANGUBA,268948,MUTWANGA,256179,16273.0
TCHOMIA,113035,MUTWANGA,256179,47586.0
VUHOVI,125530,MUTWANGA,256179,5914.0
WALIKALE,162523,MUTWANGA,256179,33939.0
ADI,165627,MWESO,404625,50188.0
ADJA,129346,MWESO,404625,44365.0
ALIMBONGO,227787,MWESO,404625,15437.0
ANGUMU,168048,MWESO,404625,37909.0
ARIWARA,206104,MWESO,404625,45542.0
ARU,185456,MWESO,404625,40883.0
AUNGBA,161978,MWESO,404625,38121.0
BAMBO,156395,MWESO,404625,5272.0
BAMBU-MINES,152322,MWESO,404625,27584.0
BENI,395029,MWESO,404625,16818.0
BIENA,122726,MWESO,404625,18927.0
BINZA,190494,MWESO,404625,11986.0
BIRAMBIZO,398438,MWESO,404625,3790.0
BIRINGI,125472,MWESO,404625,38269.0
BOGA,69412,MWESO,404625,23832.0
BUNIA,274563,MWESO,404625,25758.0
BUTEMBO,326616,MWESO,404625,14386.0
DAMAS,119532,MWESO,404625,32143.0
DRODRO,158491,MWESO,404625,31035.0
FATAKI,131340,MWESO,404625,30587.0
GETHY,191018,MWESO,404625,27261.0
GOMA,260035,MWESO,404625,7073.0
ITEBERO,183913,MWESO,404625,17799.0
JIBA,140335,MWESO,404625,32599.0
KALUNGUTA,206145,MWESO,404625,17172.0
KAMANGO,109141,MWESO,404625,20368.0
KAMBALA,126742,MWESO,404625,32300.0
KARISIMBI,518302,MWESO,404625,7498.0
KATWA,424920,MWESO,404625,14366.0
KAYNA,362851,MWESO,404625,12710.0
KIBIRIZI,331604,MWESO,404625,8419.0
KIBUA,104917,MWESO,404625,11911.0
KILO,57244,MWESO,404625,28834.0
KIROTSHE,452929,MWESO,404625,7503.0
KITOYI,22000,MWESO,404625,7511.0
KOMANDA,189251,MWESO,404625,20729.0
KYONDO,222254,MWESO,404625,16975.0
LAYBO,145111,MWESO,404625,47328.0
LINGA,151032,MWESO,404625,33553.0
LITA,131251,MWESO,404625,30012.0
LOGO,246325,MWESO,404625,33048.0
LOLWA,46878,MWESO,404625,27000.0
LUBERO,274996,MWESO,404625,13501.0
MABALAKO,192291,MWESO,404625,27702.0
MAHAGI,178740,MWESO,404625,39372.0
MAMBASA,98208,MWESO,404625,21256.0
MANDIMA,141513,MWESO,404625,37762.0
MANGALA,94886,MWESO,404625,35702.0
MANGUREDJIPA,74827,MWESO,404625,25002.0
MASEREKA,183527,MWESO,404625,15003.0
MASISI,423301,MWESO,404625,5509.0
MONGBWALU,136572,MWESO,404625,30650.0
MUSIENENE,257600,MWESO,404625,16807.0
MUTWANGA,256179,MWESO,404625,20518.0
NIA-NIA,73073,MWESO,404625,35380.0
NIZI,145051,MWESO,404625,27864.0
NYANKUNDE,100299,MWESO,404625,31833.0
NYARAMBE,238825,MWESO,404625,49774.0
NYIRAGONGO,635148,MWESO,404625,8285.0
OICHA,347253,MWESO,404625,18186.0
PINGA,156081,MWESO,404625,10506.0
RETHY,205135,MWESO,404625,33207.0
RIMBA,216446,MWESO,404625,32794.0
RUTSHURU,293634,MWESO,404625,7388.0
RWAMPARA,137286,MWESO,404625,28905.0
RWANGUBA,268948,MWESO,404625,7925.0
TCHOMIA,113035,MWESO,404625,60585.0
VUHOVI,125530,MWESO,404625,14604.0
WALIKALE,162523,MWESO,404625,17073.0
ADI,165627,NIA-NIA,73073,44633.0
ADJA,129346,NIA-NIA,73073,38810.0
ALIMBONGO,227787,NIA-NIA,73073,28467.0
ANGUMU,168048,NIA-NIA,73073,32353.0
ARIWARA,206104,NIA-NIA,73073,39987.0
ARU,185456,NIA-NIA,73073,35327.0
AUNGBA,161978,NIA-NIA,73073,32565.0
BAMBO,156395,NIA-NIA,73073,32063.0
BAMBU-MINES,152322,NIA-NIA,73073,22028.0
BENI,395029,NIA-NIA,73073,19078.0
BIENA,122726,NIA-NIA,73073,25194.0
BINZA,190494,NIA-NIA,73073,33522.0
BIRAMBIZO,398438,NIA-NIA,73073,33498.0
BIRINGI,125472,NIA-NIA,73073,32713.0
BOGA,69412,NIA-NIA,73073,22576.0
BUNIA,274563,NIA-NIA,73073,20203.0
BUTEMBO,326616,NIA-NIA,73073,20994.0
DAMAS,119532,NIA-NIA,73073,26587.0
DRODRO,158491,NIA-NIA,73073,25480.0
FATAKI,131340,NIA-NIA,73073,25031.0
GETHY,191018,NIA-NIA,73073,21706.0
GOMA,260035,NIA-NIA,73073,33968.0
ITEBERO,183913,NIA-NIA,73073,45572.0
JIBA,140335,NIA-NIA,73073,27044.0
KALUNGUTA,206145,NIA-NIA,73073,19432.0
KAMANGO,109141,NIA-NIA,73073,22628.0
KAMBALA,126742,NIA-NIA,73073,26745.0
KARISIMBI,518302,NIA-NIA,73073,33544.0
KATWA,424920,NIA-NIA,73073,21014.0
KAYNA,362851,NIA-NIA,73073,29784.0
KIBIRIZI,331604,NIA-NIA,73073,28682.0
KIBUA,104917,NIA-NIA,73073,44224.0
KILO,57244,NIA-NIA,73073,23278.0
KIROTSHE,452929,NIA-NIA,73073,36352.0
KITOYI,22000,NIA-NIA,73073,39929.0
KOMANDA,189251,NIA-NIA,73073,18745.0
KYONDO,222254,NIA-NIA,73073,23852.0
LAYBO,145111,NIA-NIA,73073,41773.0
LINGA,151032,NIA-NIA,73073,27997.0
LITA,131251,NIA-NIA,73073,24457.0
LOGO,246325,NIA-NIA,73073,27493.0
LOLWA,46878,NIA-NIA,73073,20726.0
LUBERO,274996,NIA-NIA,73073,24740.0
MABALAKO,192291,NIA-NIA,73073,27054.0
MAHAGI,178740,NIA-NIA,73073,33817.0
MAMBASA,98208,NIA-NIA,73073,15178.0
MANDIMA,141513,NIA-NIA,73073,28521.0
MANGALA,94886,NIA-NIA,73073,30147.0
MANGUREDJIPA,74827,NIA-NIA,73073,24225.0
MASEREKA,183527,NIA-NIA,73073,23462.0
MASISI,423301,NIA-NIA,73073,40794.0
MONGBWALU,136572,NIA-NIA,73073,25095.0
MUSIENENE,257600,NIA-NIA,73073,24725.0
MUTWANGA,256179,NIA-NIA,73073,22778.0
MWESO,404625,NIA-NIA,73073,35380.0
NIZI,145051,NIA-NIA,73073,22308.0
NYANKUNDE,100299,NIA-NIA,73073,26278.0
NYARAMBE,238825,NIA-NIA,73073,44219.0
NYIRAGONGO,635148,NIA-NIA,73073,32756.0
OICHA,347253,NIA-NIA,73073,20446.0
PINGA,156081,NIA-NIA,73073,34326.0
RETHY,205135,NIA-NIA,73073,27652.0
RIMBA,216446,NIA-NIA,73073,27239.0
RUTSHURU,293634,NIA-NIA,73073,30598.0
RWAMPARA,137286,NIA-NIA,73073,23350.0
RWANGUBA,268948,NIA-NIA,73073,31135.0
TCHOMIA,113035,NIA-NIA,73073,62845.0
VUHOVI,125530,NIA-NIA,73073,20776.0
WALIKALE,162523,NIA-NIA,73073,39805.0
ADI,165627,NIZI,145051,24547.0
ADJA,129346,NIZI,145051,18493.0
ALIMBONGO,227787,NIZI,145051,20951.0
ANGUMU,168048,NIZI,145051,12267.0
ARIWARA,206104,NIZI,145051,19901.0
ARU,185456,NIZI,145051,15241.0
AUNGBA,161978,NIZI,145051,12398.0
BAMBO,156395,NIZI,145051,24547.0
BAMBU-MINES,152322,NIZI,145051,1712.0
BENI,395029,NIZI,145051,11164.0
BIENA,122726,NIZI,145051,17678.0
BINZA,190494,NIZI,145051,26006.0
BIRAMBIZO,398438,NIZI,145051,25982.0
BIRINGI,125472,NIZI,145051,12397.0
BOGA,69412,NIZI,145051,10766.0
BUNIA,274563,NIZI,145051,2106.0
BUTEMBO,326616,NIZI,145051,13478.0
DAMAS,119532,NIZI,145051,6271.0
DRODRO,158491,NIZI,145051,5394.0
FATAKI,131340,NIZI,145051,4946.0
GETHY,191018,NIZI,145051,6725.0
GOMA,260035,NIZI,145051,26452.0
ITEBERO,183913,NIZI,145051,42096.0
JIBA,140335,NIZI,145051,6958.0
KALUNGUTA,206145,NIZI,145051,11704.0
KAMANGO,109141,NIZI,145051,12720.0
KAMBALA,126742,NIZI,145051,6659.0
KARISIMBI,518302,NIZI,145051,26028.0
KATWA,424920,NIZI,145051,13498.0
KAYNA,362851,NIZI,145051,22267.0
KIBIRIZI,331604,NIZI,145051,21165.0
KIBUA,104917,NIZI,145051,36708.0
KILO,57244,NIZI,145051,2961.0
KIROTSHE,452929,NIZI,145051,28835.0
KITOYI,22000,NIZI,145051,32413.0
KOMANDA,189251,NIZI,145051,7134.0
KYONDO,222254,NIZI,145051,16336.0
LAYBO,145111,NIZI,145051,21456.0
LINGA,151032,NIZI,145051,7911.0
LITA,131251,NIZI,145051,5501.0
LOGO,246325,NIZI,145051,7407.0
LOLWA,46878,NIZI,145051,9834.0
LUBERO,274996,NIZI,145051,17224.0
MABALAKO,192291,NIZI,145051,22445.0
MAHAGI,178740,NIZI,145051,13731.0
MAMBASA,98208,NIZI,145051,12249.0
MANDIMA,141513,NIZI,145051,20596.0
MANGALA,94886,NIZI,145051,10061.0
MANGUREDJIPA,74827,NIZI,145051,23753.0
MASEREKA,183527,NIZI,145051,15946.0
MASISI,423301,NIZI,145051,33278.0
MONGBWALU,136572,NIZI,145051,4778.0
MUSIENENE,257600,NIZI,145051,17209.0
MUTWANGA,256179,NIZI,145051,14864.0
MWESO,404625,NIZI,145051,27864.0
NIA-NIA,73073,NIZI,145051,22308.0
NYANKUNDE,100299,NIZI,145051,5961.0
NYARAMBE,238825,NIZI,145051,24133.0
NYIRAGONGO,635148,NIZI,145051,25240.0
OICHA,347253,NIZI,145051,9678.0
PINGA,156081,NIZI,145051,26810.0
RETHY,205135,NIZI,145051,7566.0
RIMBA,216446,NIZI,145051,7153.0
RUTSHURU,293634,NIZI,145051,23082.0
RWAMPARA,137286,NIZI,145051,4812.0
RWANGUBA,268948,NIZI,145051,23619.0
TCHOMIA,113035,NIZI,145051,46518.0
VUHOVI,125530,NIZI,145051,13259.0
WALIKALE,162523,NIZI,145051,41284.0
ADI,165627,NYANKUNDE,100299,21103.0
ADJA,129346,NYANKUNDE,100299,14844.0
ALIMBONGO,227787,NYANKUNDE,100299,24921.0
ANGUMU,168048,NYANKUNDE,100299,16237.0
ARIWARA,206104,NYANKUNDE,100299,16306.0
ARU,185456,NYANKUNDE,100299,14025.0
AUNGBA,161978,NYANKUNDE,100299,8749.0
BAMBO,156395,NYANKUNDE,100299,28516.0
BAMBU-MINES,152322,NYANKUNDE,100299,4249.0
BENI,395029,NYANKUNDE,100299,15134.0
BIENA,122726,NYANKUNDE,100299,21647.0
BINZA,190494,NYANKUNDE,100299,29976.0
BIRAMBIZO,398438,NYANKUNDE,100299,29952.0
BIRINGI,125472,NYANKUNDE,100299,8748.0
BOGA,69412,NYANKUNDE,100299,14735.0
BUNIA,274563,NYANKUNDE,100299,6075.0
BUTEMBO,326616,NYANKUNDE,100299,17447.0
DAMAS,119532,NYANKUNDE,100299,2622.0
DRODRO,158491,NYANKUNDE,100299,9364.0
FATAKI,131340,NYANKUNDE,100299,8915.0
GETHY,191018,NYANKUNDE,100299,10695.0
GOMA,260035,NYANKUNDE,100299,30422.0
ITEBERO,183913,NYANKUNDE,100299,46065.0
JIBA,140335,NYANKUNDE,100299,10927.0
KALUNGUTA,206145,NYANKUNDE,100299,15673.0
KAMANGO,109141,NYANKUNDE,100299,16690.0
KAMBALA,126742,NYANKUNDE,100299,10629.0
KARISIMBI,518302,NYANKUNDE,100299,29997.0
KATWA,424920,NYANKUNDE,100299,17468.0
KAYNA,362851,NYANKUNDE,100299,26237.0
KIBIRIZI,331604,NYANKUNDE,100299,25135.0
KIBUA,104917,NYANKUNDE,100299,40678.0
KILO,57244,NYANKUNDE,100299,2999.0
KIROTSHE,452929,NYANKUNDE,100299,32805.0
KITOYI,22000,NYANKUNDE,100299,36383.0
KOMANDA,189251,NYANKUNDE,100299,11104.0
KYONDO,222254,NYANKUNDE,100299,20305.0
LAYBO,145111,NYANKUNDE,100299,17807.0
LINGA,151032,NYANKUNDE,100299,11881.0
LITA,131251,NYANKUNDE,100299,9471.0
LOGO,246325,NYANKUNDE,100299,11377.0
LOLWA,46878,NYANKUNDE,100299,13803.0
LUBERO,274996,NYANKUNDE,100299,21194.0
MABALAKO,192291,NYANKUNDE,100299,26415.0
MAHAGI,178740,NYANKUNDE,100299,17700.0
MAMBASA,98208,NYANKUNDE,100299,16219.0
MANDIMA,141513,NYANKUNDE,100299,23136.0
MANGALA,94886,NYANKUNDE,100299,12466.0
MANGUREDJIPA,74827,NYANKUNDE,100299,27723.0
MASEREKA,183527,NYANKUNDE,100299,19916.0
MASISI,423301,NYANKUNDE,100299,37247.0
MONGBWALU,136572,NYANKUNDE,100299,2640.0
MUSIENENE,257600,NYANKUNDE,100299,21179.0
MUTWANGA,256179,NYANKUNDE,100299,18834.0
MWESO,404625,NYANKUNDE,100299,31833.0
NIA-NIA,73073,NYANKUNDE,100299,26278.0
NIZI,145051,NYANKUNDE,100299,5961.0
NYARAMBE,238825,NYANKUNDE,100299,28103.0
NYIRAGONGO,635148,NYANKUNDE,100299,29210.0
OICHA,347253,NYANKUNDE,100299,13647.0
PINGA,156081,NYANKUNDE,100299,30779.0
RETHY,205135,NYANKUNDE,100299,11535.0
RIMBA,216446,NYANKUNDE,100299,11123.0
RUTSHURU,293634,NYANKUNDE,100299,27051.0
RWAMPARA,137286,NYANKUNDE,100299,8443.0
RWANGUBA,268948,NYANKUNDE,100299,27588.0
TCHOMIA,113035,NYANKUNDE,100299,50488.0
VUHOVI,125530,NYANKUNDE,100299,17229.0
WALIKALE,162523,NYANKUNDE,100299,45254.0
ADI,165627,NYARAMBE,238825,33217.0
ADJA,129346,NYARAMBE,238825,29917.0
ALIMBONGO,227787,NYARAMBE,238825,42862.0
ANGUMU,168048,NYARAMBE,238825,23471.0
ARIWARA,206104,NYARAMBE,238825,28572.0
ARU,185456,NYARAMBE,238825,25135.0
AUNGBA,161978,NYARAMBE,238825,26491.0
BAMBO,156395,NYARAMBE,238825,46458.0
BAMBU-MINES,152322,NYARAMBE,238825,23854.0
BENI,395029,NYARAMBE,238825,33075.0
BIENA,122726,NYARAMBE,238825,39589.0
BINZA,190494,NYARAMBE,238825,47917.0
BIRAMBIZO,398438,NYARAMBE,238825,47893.0
BIRINGI,125472,NYARAMBE,238825,32287.0
BOGA,69412,NYARAMBE,238825,32677.0
BUNIA,274563,NYARAMBE,238825,24016.0
BUTEMBO,326616,NYARAMBE,238825,35389.0
DAMAS,119532,NYARAMBE,238825,28412.0
DRODRO,158491,NYARAMBE,238825,24594.0
FATAKI,131340,NYARAMBE,238825,21680.0
GETHY,191018,NYARAMBE,238825,28636.0
GOMA,260035,NYARAMBE,238825,48363.0
ITEBERO,183913,NYARAMBE,238825,64007.0
JIBA,140335,NYARAMBE,238825,23030.0
KALUNGUTA,206145,NYARAMBE,238825,33614.0
KAMANGO,109141,NYARAMBE,238825,34631.0
KAMBALA,126742,NYARAMBE,238825,21938.0
KARISIMBI,518302,NYARAMBE,238825,47939.0
KATWA,424920,NYARAMBE,238825,35409.0
KAYNA,362851,NYARAMBE,238825,44178.0
KIBIRIZI,331604,NYARAMBE,238825,43076.0
KIBUA,104917,NYARAMBE,238825,58619.0
KILO,57244,NYARAMBE,238825,25103.0
KIROTSHE,452929,NYARAMBE,238825,50746.0
KITOYI,22000,NYARAMBE,238825,54324.0
KOMANDA,189251,NYARAMBE,238825,29045.0
KYONDO,222254,NYARAMBE,238825,38247.0
LAYBO,145111,NYARAMBE,238825,31991.0
LINGA,151032,NYARAMBE,238825,21442.0
LITA,131251,NYARAMBE,238825,27412.0
LOGO,246325,NYARAMBE,238825,19422.0
LOLWA,46878,NYARAMBE,238825,31745.0
LUBERO,274996,NYARAMBE,238825,39135.0
MABALAKO,192291,NYARAMBE,238825,44356.0
MAHAGI,178740,NYARAMBE,238825,26364.0
MAMBASA,98208,NYARAMBE,238825,34160.0
MANDIMA,141513,NYARAMBE,238825,42507.0
MANGALA,94886,NYARAMBE,238825,29554.0
MANGUREDJIPA,74827,NYARAMBE,238825,45664.0
MASEREKA,183527,NYARAMBE,238825,37857.0
MASISI,423301,NYARAMBE,238825,55189.0
MONGBWALU,136572,NYARAMBE,238825,26920.0
MUSIENENE,257600,NYARAMBE,238825,39120.0
MUTWANGA,256179,NYARAMBE,238825,36775.0
MWESO,404625,NYARAMBE,238825,49774.0
NIA-NIA,73073,NYARAMBE,238825,44219.0
NIZI,145051,NYARAMBE,238825,24133.0
NYANKUNDE,100299,NYARAMBE,238825,28103.0
NYIRAGONGO,635148,NYARAMBE,238825,47151.0
OICHA,347253,NYARAMBE,238825,31589.0
PINGA,156081,NYARAMBE,238825,48721.0
RETHY,205135,NYARAMBE,238825,20565.0
RIMBA,216446,NYARAMBE,238825,20907.0
RUTSHURU,293634,NYARAMBE,238825,44992.0
RWAMPARA,137286,NYARAMBE,238825,26723.0
RWANGUBA,268948,NYARAMBE,238825,45529.0
TCHOMIA,113035,NYARAMBE,238825,41517.0
VUHOVI,125530,NYARAMBE,238825,35170.0
WALIKALE,162523,NYARAMBE,238825,63195.0
ADI,165627,NYIRAGONGO,635148,47565.0
ADJA,129346,NYIRAGONGO,635148,41742.0
ALIMBONGO,227787,NYIRAGONGO,635148,12814.0
ANGUMU,168048,NYIRAGONGO,635148,35285.0
ARIWARA,206104,NYIRAGONGO,635148,42919.0
ARU,185456,NYIRAGONGO,635148,38259.0
AUNGBA,161978,NYIRAGONGO,635148,35497.0
BAMBO,156395,NYIRAGONGO,635148,5504.0
BAMBU-MINES,152322,NYIRAGONGO,635148,24961.0
BENI,395029,NYIRAGONGO,635148,14195.0
BIENA,122726,NYIRAGONGO,635148,16303.0
BINZA,190494,NYIRAGONGO,635148,7400.0
BIRAMBIZO,398438,NYIRAGONGO,635148,5616.0
BIRINGI,125472,NYIRAGONGO,635148,35645.0
BOGA,69412,NYIRAGONGO,635148,21209.0
BUNIA,274563,NYIRAGONGO,635148,23135.0
BUTEMBO,326616,NYIRAGONGO,635148,11762.0
DAMAS,119532,NYIRAGONGO,635148,29519.0
DRODRO,158491,NYIRAGONGO,635148,28412.0
FATAKI,131340,NYIRAGONGO,635148,27963.0
GETHY,191018,NYIRAGONGO,635148,24638.0
GOMA,260035,NYIRAGONGO,635148,1212.0
ITEBERO,183913,NYIRAGONGO,635148,16856.0
JIBA,140335,NYIRAGONGO,635148,29976.0
KALUNGUTA,206145,NYIRAGONGO,635148,14549.0
KAMANGO,109141,NYIRAGONGO,635148,17745.0
KAMBALA,126742,NYIRAGONGO,635148,29677.0
KARISIMBI,518302,NYIRAGONGO,635148,788.0
KATWA,424920,NYIRAGONGO,635148,11742.0
KAYNA,362851,NYIRAGONGO,635148,10087.0
KIBIRIZI,331604,NYIRAGONGO,635148,6059.0
